median_p4 median_p5 median_p6 satellite time_mjd
0.01805 0.0183 0.00539 15 58324.999222407
0.0184 0.0183 0.00542 15 58325.999222407
0.0184 0.0185 0.00542 15 58326.999222407
0.0191 0.0185 0.00556 15 58327.999222407
0.0184 0.0183 0.00545 15 58328.999222407
0.0191 0.0185 0.005435000000000001 15 58329.999222407
0.0184 0.0187 0.00545 15 58330.999222407
0.0191 0.0187 0.00542 15 58331.999222407
0.0191 0.0183 0.00545 15 58332.999222407
0.0184 0.0183 0.00545 15 58333.999222407
0.0197 0.0184 0.00549 15 58334.999222407
0.0191 0.0183 0.00545 15 58335.999222407
0.0184 0.0181 0.00542 15 58336.999222407
0.0191 0.0183 0.00542 15 58337.999222407
0.01875 0.0183 0.00552 15 58338.999222407
0.0191 0.0183 0.00545 15 58339.999222407
0.0184 0.0183 0.00545 15 58340.999222407
0.0191 0.0179 0.00542 15 58341.999222407
0.0197 0.0185 0.00552 15 58342.999222407
0.0197 0.0183 0.0055049999999999995 15 58343.999222407
0.0191 0.0185 0.00549 15 58344.999222407
0.0197 0.0183 0.00552 15 58345.999222407
0.0191 0.0181 0.00545 15 58346.999222407
0.0191 0.0181 0.00545 15 58347.999222407
0.0191 0.0184 0.00556 15 58348.999222407
0.0191 0.0183 0.00539 15 58349.999222407
0.0184 0.0179 0.00532 15 58350.999222407
0.0197 0.0179 0.00535 15 58351.999222407
0.0197 0.0181 0.00542 15 58352.999222407
0.0197 0.0183 0.00549 15 58353.999222407
0.0194 0.0181 0.00539 15 58354.999222407
0.0197 0.0183 0.00545 15 58355.999222407
0.0197 0.0177 0.00542 15 58356.999222407
0.0197 0.0183 0.00549 15 58357.999222407
0.0191 0.0183 0.00552 15 58358.999222407
0.0197 0.0184 0.00547 15 58359.999222407
0.0197 0.0179 0.00552 15 58360.999222407
0.0197 0.0183 0.00559 15 58361.999222407
0.0204 0.0185 0.00554 15 58362.999222407
0.0204 0.0183 0.00559 15 58363.999222407
0.0197 0.0185 0.00559 15 58364.999222407
0.0197 0.0185 0.00553 15 58365.999222407
0.0204 0.0181 0.00552 15 58366.999222407
0.0197 0.0183 0.00552 15 58367.999222407
0.0197 0.0185 0.00549 15 58368.999222407
0.0204 0.0183 0.0055049999999999995 15 58369.999222407
0.0204 0.0183 0.00559 15 58370.999222407
0.0204 0.0181 0.00549 15 58371.999222407
0.0204 0.0179 0.00549 15 58372.999222407
0.0197 0.0179 0.00545 15 58373.999222407
0.0197 0.0179 0.00549 15 58374.999222407
0.0197 0.0181 0.00552 15 58375.999222407
0.0197 0.0183 0.00552 15 58376.999222407
0.021 0.0186 0.00562 15 58377.999222407
0.0204 0.0185 0.00549 15 58378.999222407
0.0204 0.0185 0.00549 15 58379.999222407
0.0204 0.0184 0.00556 15 58380.999222407
0.022 0.0181 0.00579 15 58381.999222407
0.0223 0.0179 0.00572 15 58382.999222407
0.021 0.0179 0.00569 15 58383.999222407
0.021 0.0179 0.00572 15 58384.999222407
0.0223 0.0181 0.00583 15 58385.999222407
0.0217 0.0181 0.00583 15 58386.999222407
0.0223 0.0181 0.00579 15 58387.999222407
0.0217 0.0184 0.00583 15 58388.999222407
0.0217 0.0185 0.00579 15 58389.999222407
0.0217 0.01815 0.00586 15 58390.999222407
0.0222 0.0183 0.00579 15 58391.999222407
0.0217 0.0181 0.00586 15 58392.999222407
0.0217 0.0179 0.00596 15 58393.999222407
0.0223 0.0183 0.00589 15 58394.999222407
0.0217 0.0185 0.00593 15 58395.999222407
0.0223 0.0185 0.006 15 58396.999222407
0.0217 0.0179 0.00589 15 58397.999222407
0.0217 0.0179 0.00572 15 58398.999222407
0.0217 0.0179 0.005775000000000001 15 58399.999222407
0.0217 0.0179 0.00579 15 58400.999222407
0.0217 0.0176 0.00583 15 58401.999222407
0.0223 0.0181 0.00586 15 58402.999222407
0.0217 0.0183 0.005775000000000001 15 58403.999222407
0.021 0.0176 0.00574 15 58404.999222407
0.021 0.0177 0.00569 15 58405.999222407
0.021 0.0176 0.00576 15 58406.999222407
0.021 0.0179 0.00569 15 58407.999222407
0.0217 0.0177 0.00576 15 58408.999222407
0.021 0.0177 0.00579 15 58409.999222407
0.0204 0.0169 0.00559 15 58410.999222407
0.0217 0.0176 0.00569 15 58411.999222407
0.0217 0.0177 0.00579 15 58412.999222407
0.0217 0.0179 0.00583 15 58413.999222407
0.0217 0.0181 0.00586 15 58414.999222407
0.0217 0.0177 0.00583 15 58415.999222407
0.0217 0.0185 0.00586 15 58416.999222407
0.0217 0.0179 0.00586 15 58417.999222407
0.0223 0.0183 0.00583 15 58418.999222407
0.0223 0.0183 0.00586 15 58419.999222407
0.0217 0.0183 0.00586 15 58420.999222407
0.0217 0.0183 0.00589 15 58421.999222407
0.022 0.0185 0.00589 15 58422.999222407
0.0223 0.0185 0.00589 15 58423.999222407
0.0223 0.0183 0.006 15 58424.999222407
0.0217 0.0185 0.00586 15 58425.999222407
0.02135 0.0181 0.0056749999999999995 15 58426.999222407
0.021 0.0177 0.00576 15 58427.999222407
0.02135 0.0181 0.00583 15 58428.999222407
0.0217 0.01745 0.00566 15 58429.999222407
0.021 0.0178 0.00576 15 58430.999222407
0.0204 0.0175 0.00566 15 58431.999222407
0.0204 0.0173 0.00566 15 58432.999222407
0.0204 0.0175 0.00566 15 58433.999222407
0.0204 0.0173 0.00562 15 58434.999222407
0.021 0.0171 0.00569 15 58435.999222407
0.0204 0.0175 0.00562 15 58436.999222407
0.021 0.0179 0.00569 15 58437.999222407
0.021 0.0177 0.005705 15 58438.999222407
0.021 0.0179 0.00572 15 58439.999222407
0.0204 0.0174 0.00569 15 58440.999222407
0.021 0.0177 0.00576 15 58441.999222407
0.021 0.0179 0.00572 15 58442.999222407
0.0217 0.0181 0.0058449999999999995 15 58443.999222407
0.0217 0.0179 0.00583 15 58444.999222407
0.0217 0.0179 0.005875 15 58445.999222407
0.0217 0.0182 0.00586 15 58446.999222407
0.0217 0.0183 0.005875 15 58447.999222407
0.021 0.0177 0.00572 15 58448.999222407
0.0217 0.0181 0.00583 15 58449.999222407
0.0217 0.0183 0.005875 15 58450.999222407
0.0217 0.0183 0.00581 15 58451.999222407
0.022 0.0181 0.00589 15 58452.999222407
0.0217 0.0183 0.005775000000000001 15 58453.999222407
0.0217 0.0179 0.00583 15 58454.999222407
0.02135 0.0176 0.00572 15 58455.999222407
0.0204 0.0175 0.00576 15 58456.999222407
0.0217 0.0179 0.00576 15 58457.999222407
0.0217 0.0177 0.00572 15 58458.999222407
0.0204 0.0175 0.00566 15 58459.999222407
0.0204 0.0171 0.00556 15 58460.999222407
0.020700000000000003 0.0173 0.00559 15 58461.999222407
0.0204 0.0171 0.00559 15 58462.999222407
0.0197 0.0175 0.00562 15 58463.999222407
0.0204 0.0177 0.00566 15 58464.999222407
0.0217 0.0179 0.00566 15 58465.999222407
0.021 0.0175 0.00572 15 58466.999222407
0.0204 0.0179 0.00566 15 58467.999222407
0.021 0.0175 0.00566 15 58468.999222407
0.021 0.0179 0.00576 15 58469.999222407
0.0217 0.0178 0.00576 15 58470.999222407
0.0217 0.0179 0.00576 15 58471.999222407
0.021 0.0179 0.00586 15 58472.999222407
0.0217 0.0179 0.00583 15 58473.999222407
0.0217 0.0181 0.00581 15 58474.999222407
0.0217 0.0183 0.00593 15 58475.999222407
0.0217 0.0179 0.00586 15 58476.999222407
0.0217 0.0183 0.00589 15 58477.999222407
0.0217 0.0183 0.00591 15 58478.999222407
0.021 0.0183 0.00586 15 58479.999222407
0.0217 0.0181 0.00583 15 58480.999222407
0.0217 0.0181 0.00581 15 58481.999222407
0.021 0.0181 0.00576 15 58482.999222407
0.0204 0.0177 0.00579 15 58483.999222407
0.0217 0.0181 0.00586 15 58484.999222407
0.021 0.0181 0.00583 15 58485.999222407
0.0217 0.0181 0.00586 15 58486.999222407
0.021 0.0179 0.00579 15 58487.999222407
0.021 0.0175 0.00572 15 58488.999222407
0.021 0.0173 0.00572 15 58489.999222407
0.021 0.0179 0.00566 15 58490.999222407
0.021 0.0175 0.00566 15 58491.999222407
0.021 0.0177 0.00566 15 58492.999222407
0.0204 0.0173 0.00572 15 58493.999222407
0.0204 0.0175 0.00569 15 58494.999222407
0.021 0.0176 0.00572 15 58495.999222407
0.0217 0.0179 0.00579 15 58496.999222407
0.021 0.0177 0.00576 15 58497.999222407
0.021 0.0177 0.00579 15 58498.999222407
0.02155 0.0179 0.0058449999999999995 15 58499.999222407
0.021 0.0183 0.00583 15 58500.999222407
0.022 0.0183 0.00586 15 58501.999222407
0.0217 0.0187 0.005955 15 58502.999222407
0.0217 0.0183 0.00593 15 58503.999222407
0.0223 0.0185 0.006 15 58504.999222407
0.0217 0.0186 0.00596 15 58505.999222407
0.0217 0.0183 0.00586 15 58506.999222407
0.0217 0.0185 0.00579 15 58507.999222407
0.021 0.0179 0.00579 15 58508.999222407
0.021 0.0181 0.00586 15 58509.999222407
0.0223 0.0181 0.00586 15 58510.999222407
0.0217 0.0181 0.005775000000000001 15 58511.999222407
0.0223 0.0182 0.00593 15 58512.999222407
0.021 0.0183 0.00593 15 58513.999222407
0.021 0.0181 0.00583 15 58514.999222407
0.021 0.0181 0.00586 15 58515.999222407
0.0217 0.0179 0.00579 15 58516.999222407
0.0217 0.0183 0.00589 15 58517.999222407
0.0217 0.0183 0.00586 15 58518.999222407
0.0223 0.0182 0.00586 15 58519.999222407
0.021 0.0181 0.00586 15 58520.999222407
0.02155 0.0183 0.00579 15 58521.999222407
0.0217 0.0181 0.00583 15 58522.999222407
0.0217 0.0183 0.00579 15 58523.999222407
0.0217 0.0183 0.00583 15 58524.999222407
0.0217 0.0179 0.00589 15 58525.999222407
0.021 0.0181 0.00579 15 58526.999222407
0.0223 0.0179 0.00586 15 58527.999222407
0.0217 0.0181 0.00589 15 58528.999222407
0.022 0.0181 0.00593 15 58529.999222407
0.0217 0.0185 0.00589 15 58530.999222407
0.0217 0.0185 0.006 15 58531.999222407
0.0223 0.0183 0.00593 15 58532.999222407
0.0223 0.0189 0.006 15 58533.999222407
0.0223 0.0187 0.00603 15 58534.999222407
0.0223 0.0187 0.00596 15 58535.999222407
0.0223 0.0189 0.00606 15 58536.999222407
0.0223 0.0187 0.00606 15 58537.999222407
0.0223 0.0187 0.00606 15 58538.999222407
0.0217 0.0187 0.00603 15 58539.999222407
0.0217 0.0189 0.006 15 58540.999222407
0.02135 0.0183 0.00593 15 58541.999222407
0.0217 0.0185 0.00589 15 58542.999222407
0.0223 0.0182 0.00593 15 58543.999222407
0.0217 0.0187 0.00593 15 58544.999222407
0.022 0.0187 0.006 15 58545.999222407
0.0217 0.0185 0.006 15 58546.999222407
0.0217 0.0189 0.00593 15 58547.999222407
0.0223 0.0185 0.00596 15 58548.999222407
0.0223 0.0189 0.006 15 58549.999222407
0.0223 0.0187 0.00603 15 58550.999222407
0.0223 0.0189 0.00601 15 58551.999222407
0.0223 0.0187 0.00603 15 58552.999222407
0.0217 0.0185 0.00598 15 58553.999222407
0.0223 0.0183 0.00593 15 58554.999222407
0.0217 0.0183 0.006 15 58555.999222407
0.0223 0.0187 0.00593 15 58556.999222407
0.0223 0.0185 0.00587 15 58557.999222407
0.0217 0.0181 0.00589 15 58558.999222407
0.0217 0.0183 0.00589 15 58559.999222407
0.02195 0.0187 0.00593 15 58560.999222407
0.0217 0.0187 0.00596 15 58561.999222407
0.02155 0.0191 0.00572 15 58562.999222407
0.021 0.0187 0.005775000000000001 15 58563.999222407
0.0217 0.0191 0.00579 15 58564.999222407
0.021 0.0187 0.00579 15 58565.999222407
0.0217 0.0191 0.00576 15 58566.999222407
0.021 0.0188 0.00566 15 58567.999222407
0.021 0.019 0.00572 15 58568.999222407
0.0204 0.0185 0.00569 15 58569.999222407
0.0204 0.0185 0.00562 15 58570.999222407
0.0204 0.0187 0.00569 15 58571.999222407
0.0204 0.0187 0.00566 15 58572.999222407
0.0204 0.0183 0.00562 15 58573.999222407
0.0204 0.0187 0.005705 15 58574.999222407
0.0204 0.0189 0.00569 15 58575.999222407
0.0197 0.0189 0.00559 15 58576.999222407
0.021 0.0187 0.00572 15 58577.999222407
0.021 0.0194 0.00579 15 58578.999222407
0.020450000000000003 0.0187 0.00576 15 58579.999222407
0.0204 0.0191 0.00576 15 58580.999222407
0.02155 0.0189 0.00576 15 58581.999222407
0.0204 0.0191 0.00572 15 58582.999222407
0.0204 0.0189 0.00562 15 58583.999222407
0.0197 0.0185 0.00562 15 58584.999222407
0.0197 0.0186 0.00566 15 58585.999222407
0.0191 0.0189 0.00576 15 58586.999222407
0.0197 0.0191 0.00569 15 58587.999222407
0.0194 0.0187 0.00566 15 58588.999222407
0.0197 0.0187 0.00569 15 58589.999222407
0.0197 0.0191 0.00569 15 58590.999222407
0.0197 0.0185 0.00559 15 58591.999222407
0.0197 0.019 0.00562 15 58592.999222407
0.0204 0.0189 0.0056749999999999995 15 58593.999222407
0.0197 0.0187 0.00566 15 58594.999222407
0.0197 0.0187 0.00572 15 58595.999222407
0.0191 0.0189 0.00572 15 58596.999222407
0.0197 0.0189 0.00572 15 58597.999222407
0.0191 0.0189 0.00569 15 58598.999222407
0.0197 0.0187 0.00569 15 58599.999222407
0.0191 0.0191 0.00569 15 58600.999222407
0.0191 0.0191 0.00559 15 58601.999222407
0.0191 0.0189 0.005705 15 58602.999222407
0.01875 0.0187 0.00566 15 58603.999222407
0.0191 0.0187 0.005605000000000001 15 58604.999222407
0.0191 0.0187 0.00556 15 58605.999222407
0.0191 0.0183 0.00552 15 58606.999222407
0.0184 0.0185 0.00556 15 58607.999222407
0.0191 0.0187 0.00552 15 58608.999222407
0.0177 0.0189 0.00556 15 58609.999222407
0.0184 0.0185 0.0055650000000000005 15 58610.999222407
0.0184 0.01845 0.00549 15 58611.999222407
0.0184 0.0181 0.00535 15 58612.999222407
0.0171 0.0177 0.00525 15 58613.999222407
0.0177 0.0177 0.00532 15 58614.999222407
0.0177 0.0181 0.00545 15 58615.999222407
0.0177 0.0175 0.00532 15 58616.999222407
0.0177 0.0177 0.00528 15 58617.999222407
0.0171 0.0179 0.00528 15 58618.999222407
0.0171 0.0179 0.00528 15 58619.999222407
0.0177 0.0179 0.00528 15 58620.999222407
0.0177 0.0181 0.00545 15 58621.999222407
0.0177 0.018000000000000002 0.00542 15 58622.999222407
0.0184 0.0187 0.00552 15 58623.999222407
0.0171 0.0184 0.00545 15 58624.999222407
0.0177 0.0183 0.00549 15 58625.999222407
0.0184 0.0183 0.00542 15 58626.999222407
0.0184 0.0187 0.00549 15 58627.999222407
0.0177 0.0189 0.00559 15 58628.999222407
0.0184 0.0187 0.00549 15 58629.999222407
0.0177 0.0185 0.00549 15 58630.999222407
0.0184 0.0187 0.00542 15 58631.999222407
0.0177 0.0185 0.00549 15 58632.999222407
0.0184 0.0187 0.00552 15 58633.999222407
0.0184 0.0189 0.00559 15 58634.999222407
0.0171 0.0187 0.00559 15 58635.999222407
0.0177 0.0186 0.00549 15 58636.999222407
0.0184 0.0187 0.00552 15 58637.999222407
0.0184 0.0189 0.00556 15 58638.999222407
0.0171 0.0187 0.00552 15 58639.999222407
0.0177 0.0191 0.00552 15 58640.999222407
0.0177 0.0189 0.00562 15 58641.999222407
0.0184 0.0189 0.00559 15 58642.999222407
0.0177 0.0191 0.00566 15 58643.999222407
0.0184 0.0191 0.00569 15 58644.999222407
0.0191 0.0189 0.00562 15 58645.999222407
0.0177 0.0187 0.00552 15 58646.999222407
0.0177 0.0187 0.00545 15 58647.999222407
0.0171 0.0185 0.00552 15 58648.999222407
0.0177 0.0185 0.00549 15 58649.999222407
0.0171 0.0187 0.00556 15 58650.999222407
0.0177 0.0189 0.00552 15 58651.999222407
0.0177 0.0189 0.00559 15 58652.999222407
0.0177 0.0189 0.00562 15 58653.999222407
0.0184 0.0191 0.00562 15 58654.999222407
0.0184 0.0189 0.00562 15 58655.999222407
0.0184 0.0191 0.00569 15 58656.999222407
0.0184 0.0195 0.00569 15 58657.999222407
0.0177 0.0191 0.00562 15 58658.999222407
0.0184 0.0194 0.00566 15 58659.999222407
0.0177 0.0189 0.00566 15 58660.999222407
0.0184 0.0191 0.00559 15 58661.999222407
0.0177 0.019 0.00566 15 58662.999222407
0.0177 0.0189 0.00566 15 58663.999222407
0.0177 0.0187 0.00562 15 58664.999222407
0.0177 0.0189 0.00559 15 58665.999222407
0.01805 0.0189 0.00559 15 58666.999222407
0.0171 0.0191 0.00556 15 58667.999222407
0.0191 0.0191 0.00556 15 58668.999222407
0.0177 0.0191 0.00566 15 58669.999222407
0.0184 0.0191 0.00569 15 58670.999222407
0.0069 0.0012 0.000265 14 58671.999222407
0.00624 0.00121 0.000265 14 58672.999222407
0.00625 0.00117 0.000262 14 58673.999222407
0.00559 0.00117 0.000262 14 58674.999222407
0.00626 0.00117 0.000258 14 58675.999222407
0.00625 0.00117 0.000262 14 58676.999222407
0.00625 0.00116 0.000262 14 58677.999222407
0.006305 0.00116 0.000259 14 58678.999222407
0.00625 0.00116 0.000258 14 58679.999222407
0.00603 0.00117 0.000262 14 58680.999222407
0.00559 0.00117 0.000262 14 58681.999222407
0.0062450000000000006 0.00119 0.000264 14 58682.999222407
0.00689 0.00118 0.000266 14 58683.999222407
0.007050000000000001 0.00118 0.000266 14 58684.999222407
0.0069 0.00119 0.0002655 14 58685.999222407
0.00689 0.00119 0.000268 14 58686.999222407
0.006835 0.0012 0.000268 14 58687.999222407
0.00753 0.00122 0.000268 14 58688.999222407
0.0072 0.00118 0.000268 14 58689.999222407
0.007545 0.00121 0.000269 14 58690.999222407
0.00688 0.0012 0.000272 14 58691.999222407
0.0069 0.00118 0.000265 14 58692.999222407
0.00625 0.00119 0.000263 14 58693.999222407
0.0062450000000000006 0.00119 0.000263 14 58694.999222407
0.00625 0.00118 0.000261 14 58695.999222407
0.00653 0.00117 0.000266 14 58696.999222407
0.006744999999999999 0.00119 0.000267 14 58697.999222407
0.00689 0.00121 0.000268 14 58698.999222407
0.0062450000000000006 0.0012 0.000266 14 58699.999222407
0.00625 0.0012 0.000261 14 58700.999222407
0.00625 0.00119 0.000258 14 58701.999222407
0.006875 0.00116 0.000264 14 58702.999222407
0.00594 0.00118 0.000264 14 58703.999222407
0.005965 0.00118 0.000263 14 58704.999222407
0.006755000000000001 0.00116 0.00026 14 58705.999222407
0.0069 0.00116 0.000262 14 58706.999222407
0.006385 0.00117 0.000263 14 58707.999222407
0.006895 0.00118 0.000268 14 58708.999222407
0.006745 0.00118 0.000268 14 58709.999222407
0.0069 0.00119 0.000263 14 58710.999222407
0.0069 0.00118 0.000263 14 58711.999222407
0.00625 0.00117 0.00026 14 58712.999222407
0.006840000000000001 0.00117 0.000263 14 58713.999222407
0.006710000000000001 0.00119 0.000265 14 58714.999222407
0.0069 0.00119 0.00026500000000000004 14 58715.999222407
0.007205 0.0012 0.000266 14 58716.999222407
0.007424999999999999 0.00121 0.000268 14 58717.999222407
0.00689 0.00121 0.000268 14 58718.999222407
0.00755 0.0012 0.000269 14 58719.999222407
0.007915 0.00121 0.00027 14 58720.999222407
0.00689 0.0012 0.00027 14 58721.999222407
0.00689 0.00121 0.00027 14 58722.999222407
0.00754 0.00121 0.00027 14 58723.999222407
0.007084999999999999 0.00121 0.000269 14 58724.999222407
0.00623 0.00121 0.000269 14 58725.999222407
0.00625 0.00118 0.000263 14 58726.999222407
0.0061600000000000005 0.00116 0.000259 14 58727.999222407
0.00626 0.00116 0.000258 14 58728.999222407
0.00611 0.00115 0.000258 14 58729.999222407
0.00638 0.00115 0.000258 14 58730.999222407
0.006845 0.00118 0.000263 14 58731.999222407
0.00604 0.0012 0.000265 14 58732.999222407
0.0069 0.0012 0.000269 14 58733.999222407
0.00689 0.0012 0.000269 14 58734.999222407
0.00755 0.00121 0.000271 14 58735.999222407
0.00754 0.00121 0.000271 14 58736.999222407
0.00754 0.00122 0.000271 14 58737.999222407
0.00689 0.0012 0.000269 14 58738.999222407
0.00689 0.00121 0.000267 14 58739.999222407
0.00689 0.00122 0.000267 14 58740.999222407
0.00689 0.00119 0.000268 14 58741.999222407
0.007295 0.00119 0.000263 14 58742.999222407
0.007515 0.00118 0.000264 14 58743.999222407
0.00689 0.00119 0.000267 14 58744.999222407
0.008185000000000001 0.00121 0.000269 14 58745.999222407
0.00756 0.00122 0.00027 14 58746.999222407
0.007475 0.00121 0.000268 14 58747.999222407
0.00788 0.00122 0.00027 14 58748.999222407
0.0069 0.00121 0.000267 14 58749.999222407
0.00656 0.00122 0.000269 14 58750.999222407
0.00754 0.00122 0.000271 14 58751.999222407
0.00623 0.00121 0.00027 14 58752.999222407
0.00754 0.00121 0.00027 14 58753.999222407
0.0069 0.0012 0.000267 14 58754.999222407
0.0069 0.0012 0.000267 14 58755.999222407
0.006725 0.00119 0.000265 14 58756.999222407
0.00624 0.00119 0.000265 14 58757.999222407
0.00689 0.00119 0.000267 14 58758.999222407
0.0069 0.00119 0.000265 14 58759.999222407
0.00755 0.0012 0.000267 14 58760.999222407
0.006635 0.00118 0.000265 14 58761.999222407
0.006415 0.00118 0.000265 14 58762.999222407
0.00625 0.00119 0.000265 14 58763.999222407
0.0069 0.00119 0.000262 14 58764.999222407
0.00725 0.00119 0.000266 14 58765.999222407
0.008175 0.00119 0.000269 14 58766.999222407
0.00755 0.00121 0.000274 14 58767.999222407
0.007545 0.0012 0.000274 14 58768.999222407
0.00689 0.00121 0.00027 14 58769.999222407
0.007545 0.00121 0.00027 14 58770.999222407
0.00755 0.0012 0.000268 14 58771.999222407
0.00624 0.0012 0.000269 14 58772.999222407
0.00689 0.00119 0.000269 14 58773.999222407
0.0069 0.00119 0.000267 14 58774.999222407
0.00755 0.00121 0.000267 14 58775.999222407
0.0073349999999999995 0.0012 0.000267 14 58776.999222407
0.0069 0.0012 0.000266 14 58777.999222407
0.00755 0.00122 0.000268 14 58778.999222407
0.00689 0.00122 0.00027 14 58779.999222407
0.00689 0.00122 0.00027 14 58780.999222407
0.006915 0.0012 0.000268 14 58781.999222407
0.0069 0.00118 0.000266 14 58782.999222407
0.0069 0.00116 0.000265 14 58783.999222407
0.007390000000000001 0.00116 0.000263 14 58784.999222407
0.00625 0.00119 0.000264 14 58785.999222407
0.0069 0.0012 0.000264 14 58786.999222407
0.0069 0.0012 0.000264 14 58787.999222407
0.006475 0.00117 0.000264 14 58788.999222407
0.0069 0.00118 0.000266 14 58789.999222407
0.00755 0.00118 0.000266 14 58790.999222407
0.00652 0.00117 0.000266 14 58791.999222407
0.00755 0.0012 0.000266 14 58792.999222407
0.00689 0.0012 0.000266 14 58793.999222407
0.00755 0.0012 0.000269 14 58794.999222407
0.00755 0.00121 0.000269 14 58795.999222407
0.00754 0.00121 0.0002695 14 58796.999222407
0.00754 0.00121 0.00027 14 58797.999222407
0.00754 0.00121 0.000272 14 58798.999222407
0.007215 0.00121 0.00027 14 58799.999222407
0.00754 0.0012 0.00027 14 58800.999222407
0.00689 0.00117 0.000267 14 58801.999222407
0.00755 0.0012 0.00027 14 58802.999222407
0.007455 0.0012 0.00027 14 58803.999222407
0.00755 0.00121 0.000267 14 58804.999222407
0.00689 0.0012 0.00027 14 58805.999222407
0.00754 0.00119 0.00027 14 58806.999222407
0.007615 0.00122 0.000272 14 58807.999222407
0.00754 0.00122 0.00027 14 58808.999222407
0.00689 0.00122 0.00027 14 58809.999222407
0.007415 0.00121 0.00027 14 58810.999222407
0.00689 0.00121 0.00027 14 58811.999222407
0.00733 0.00121 0.000269 14 58812.999222407
0.00755 0.00122 0.000269 14 58813.999222407
0.00754 0.0012 0.000271 14 58814.999222407
0.00754 0.0012 0.000271 14 58815.999222407
0.00754 0.00122 0.00027 14 58816.999222407
0.00688 0.00121 0.000271 14 58817.999222407
0.0075250000000000004 0.00119 0.000267 14 58818.999222407
0.007294999999999999 0.00118 0.000268 14 58819.999222407
0.00754 0.0012 0.00027 14 58820.999222407
0.007155 0.00119 0.000268 14 58821.999222407
0.00755 0.00119 0.000267 14 58822.999222407
0.0082 0.00122 0.000269 14 58823.999222407
0.00754 0.00122 0.000272 14 58824.999222407
0.00688 0.00122 0.000273 14 58825.999222407
0.00689 0.00121 0.00027 14 58826.999222407
0.0069 0.00119 0.000268 14 58827.999222407
0.00695 0.00118 0.000262 14 58828.999222407
0.006275 0.00117 0.000263 14 58829.999222407
0.00689 0.00121 0.000268 14 58830.999222407
0.00755 0.00119 0.00027 14 58831.999222407
0.00736 0.00121 0.00027 14 58832.999222407
0.00689 0.00121 0.00027 14 58833.999222407
0.00754 0.00121 0.000274 14 58834.999222407
0.0062699999999999995 0.00122 0.00027 14 58835.999222407
0.006295 0.00119 0.000268 14 58836.999222407
0.00755 0.0012 0.000268 14 58837.999222407
0.00755 0.0012 0.000268 14 58838.999222407
0.00755 0.00119 0.000269 14 58839.999222407
0.00704 0.00121 0.000269 14 58840.999222407
0.007825 0.00121 0.000274 14 58841.999222407
0.00755 0.00121 0.000269 14 58842.999222407
0.00746 0.0012 0.000271 14 58843.999222407
0.00689 0.00121 0.000271 14 58844.999222407
0.00755 0.0012 0.000269 14 58845.999222407
0.00702 0.0012 0.00027 14 58846.999222407
0.00689 0.00121 0.000269 14 58847.999222407
0.007405 0.0012 0.00027 14 58848.999222407
0.00689 0.00121 0.000267 14 58849.999222407
0.0069 0.00121 0.000267 14 58850.999222407
0.00716 0.00121 0.000268 14 58851.999222407
0.00689 0.00121 0.000268 14 58852.999222407
0.00755 0.00119 0.000268 14 58853.999222407
0.00755 0.00118 0.000267 14 58854.999222407
0.00755 0.00118 0.000267 14 58855.999222407
0.0069 0.00119 0.000266 14 58856.999222407
0.0069 0.00117 0.000264 14 58857.999222407
0.006905 0.00119 0.000262 14 58858.999222407
0.007515 0.00119 0.000265 14 58859.999222407
0.00689 0.00121 0.000267 14 58860.999222407
0.0074199999999999995 0.0012 0.000271 14 58861.999222407
0.007485 0.0012 0.000271 14 58862.999222407
0.00755 0.00121 0.000269 14 58863.999222407
0.00754 0.00121 0.00027 14 58864.999222407
0.00758 0.0012 0.00027 14 58865.999222407
0.007925 0.00123 0.000272 14 58866.999222407
0.007615 0.00122 0.00027 14 58867.999222407
0.007545 0.00121 0.000272 14 58868.999222407
0.00519 0.00123 0.000273 14 58869.999222407
